osmid,y,x,street_count,highway,geometry
26769565,-35.2600234,149.1354665,1,turning_circle,POINT (149.1354665 -35.2600234)
26769574,-35.2566527,149.1336298,1,,POINT (149.1336298 -35.2566527)
26784758,-35.2511449,149.1353197,3,,POINT (149.1353197 -35.2511449)
26784759,-35.2486544,149.1357031,4,,POINT (149.1357031 -35.2486544)
26784761,-35.2492126,149.1393933,4,,POINT (149.1393933 -35.2492126)
26784762,-35.2512705,149.136523,3,,POINT (149.136523 -35.2512705)
26784769,-35.2493681,149.137926,3,,POINT (149.137926 -35.2493681)
26784772,-35.2485896,149.1380845,3,,POINT (149.1380845 -35.2485896)
26784775,-35.248909,149.1380312,4,,POINT (149.1380312 -35.248909)
26784776,-35.2501724,149.1378276,3,,POINT (149.1378276 -35.2501724)
26784777,-35.249824,149.1378506,4,,POINT (149.1378506 -35.249824)
26784781,-35.2501993,149.1464386,1,turning_circle,POINT (149.1464386 -35.2501993)
26784783,-35.2459772,149.1572675,3,,POINT (149.1572675 -35.2459772)
26784784,-35.2509078,149.1543887,3,,POINT (149.1543887 -35.2509078)
26784785,-35.2511428,149.153859,3,,POINT (149.153859 -35.2511428)
26794628,-35.3266323,149.0878322,4,,POINT (149.0878322 -35.3266323)
26794648,-35.3262453,149.0866661,4,,POINT (149.0866661 -35.3262453)
26794649,-35.3266291,149.086601,3,,POINT (149.086601 -35.3266291)
26794656,-35.3553151,149.0890928,3,,POINT (149.0890928 -35.3553151)
26794657,-35.3507977,149.0874939,3,,POINT (149.0874939 -35.3507977)
26794658,-35.3507111,149.0874141,3,,POINT (149.0874141 -35.3507111)
26794660,-35.3506674,149.0876041,3,,POINT (149.0876041 -35.3506674)
26794664,-35.3521038,149.08955,3,,POINT (149.08955 -35.3521038)
26794668,-35.3525641,149.0881199,4,,POINT (149.0881199 -35.3525641)
26794669,-35.3520877,149.0879511,4,,POINT (149.0879511 -35.3520877)
26795359,-35.3517281,149.0850799,4,,POINT (149.0850799 -35.3517281)
26795809,-35.3480435,149.0706427,4,,POINT (149.0706427 -35.3480435)
26795813,-35.3474876,149.0704332,3,,POINT (149.0704332 -35.3474876)
26797684,-35.3217079,149.0587028,3,,POINT (149.0587028 -35.3217079)
26797738,-35.3203265,149.0629314,4,,POINT (149.0629314 -35.3203265)
26797746,-35.3204861,149.0621121,3,,POINT (149.0621121 -35.3204861)
26797752,-35.3199971,149.0656296,3,,POINT (149.0656296 -35.3199971)
26798253,-35.2858892,149.1218906,4,,POINT (149.1218906 -35.2858892)
26798714,-35.3268849,149.0537866,3,,POINT (149.0537866 -35.3268849)
26801540,-35.3259667,149.0541557,3,,POINT (149.0541557 -35.3259667)
26801553,-35.3270007,149.0535683,3,,POINT (149.0535683 -35.3270007)
26805468,-35.2469644,149.1510881,3,,POINT (149.1510881 -35.2469644)
26805471,-35.2464219,149.1508821,4,,POINT (149.1508821 -35.2464219)
26805475,-35.2457896,149.1502117,3,,POINT (149.1502117 -35.2457896)
26805482,-35.2455442,149.1486658,3,,POINT (149.1486658 -35.2455442)
26805483,-35.2456098,149.1477821,3,,POINT (149.1477821 -35.2456098)
26805484,-35.2456877,149.1467314,4,,POINT (149.1467314 -35.2456877)
26805485,-35.245731,149.1457271,3,,POINT (149.1457271 -35.245731)
26805497,-35.2441772,149.1517039,3,,POINT (149.1517039 -35.2441772)
26805499,-35.2438883,149.1513617,3,,POINT (149.1513617 -35.2438883)
26805502,-35.2432049,149.1522024,3,,POINT (149.1522024 -35.2432049)
26805503,-35.2432932,149.1520925,4,,POINT (149.1520925 -35.2432932)
26805504,-35.244374,149.1496812,1,turning_circle,POINT (149.1496812 -35.244374)
26805507,-35.2451765,149.150482,3,,POINT (149.150482 -35.2451765)
26805517,-35.2452122,149.1514566,1,turning_circle,POINT (149.1514566 -35.2452122)
26805518,-35.2479347,149.1423377,3,,POINT (149.1423377 -35.2479347)
26805519,-35.2475007,149.1424029,3,,POINT (149.1424029 -35.2475007)
26805524,-35.2458987,149.1426527,3,,POINT (149.1426527 -35.2458987)
26805525,-35.2450363,149.1428016,3,,POINT (149.1428016 -35.2450363)
26805528,-35.2469913,149.1498979,3,,POINT (149.1498979 -35.2469913)
26805533,-35.2474061,149.1471024,3,,POINT (149.1471024 -35.2474061)
26805542,-35.2471979,149.1454876,3,,POINT (149.1454876 -35.2471979)
26805543,-35.2471342,149.1448953,3,,POINT (149.1448953 -35.2471342)
26805569,-35.2443753,149.1485379,3,,POINT (149.1485379 -35.2443753)
26805583,-35.2424291,149.1495754,3,,POINT (149.1495754 -35.2424291)
26805584,-35.245241,149.1477426,1,turning_circle,POINT (149.1477426 -35.245241)
26805585,-35.2459073,149.1517408,1,turning_circle,POINT (149.1517408 -35.2459073)
26805586,-35.2436124,149.1498359,1,turning_circle,POINT (149.1498359 -35.2436124)
26805587,-35.243745,149.1476073,1,,POINT (149.1476073 -35.243745)
26805591,-35.2435849,149.1461323,3,,POINT (149.1461323 -35.2435849)
26805593,-35.2431776,149.1430687,3,,POINT (149.1430687 -35.2431776)
26805594,-35.243165,149.1432023,3,,POINT (149.1432023 -35.243165)
26805597,-35.2435804,149.1430273,3,,POINT (149.1430273 -35.2435804)
26805599,-35.2442186,149.1429331,3,,POINT (149.1429331 -35.2442186)
26805619,-35.243457,149.146712,3,,POINT (149.146712 -35.243457)
26805623,-35.2432063,149.1471524,3,,POINT (149.1471524 -35.2432063)
26805625,-35.242024,149.1486124,3,,POINT (149.1486124 -35.242024)
26805626,-35.2417016,149.1490105,3,,POINT (149.1490105 -35.2417016)
26805627,-35.2430087,149.1502914,3,,POINT (149.1502914 -35.2430087)
26805631,-35.2425047,149.1431594,3,,POINT (149.1431594 -35.2425047)
26805634,-35.2420531,149.1429934,3,,POINT (149.1429934 -35.2420531)
26805636,-35.2416581,149.1426953,3,,POINT (149.1426953 -35.2416581)
26805637,-35.2407765,149.1420006,3,,POINT (149.1420006 -35.2407765)
26805638,-35.2398853,149.1412987,3,,POINT (149.1412987 -35.2398853)
26805643,-35.2424968,149.1439376,3,,POINT (149.1439376 -35.2424968)
26805647,-35.2427607,149.146466,3,,POINT (149.146466 -35.2427607)
26805673,-35.2415265,149.1476486,3,,POINT (149.1476486 -35.2415265)
26805725,-35.2400968,149.1403302,3,,POINT (149.1403302 -35.2400968)
26805730,-35.2404451,149.1394116,3,,POINT (149.1394116 -35.2404451)
26805733,-35.2412097,149.138291,3,,POINT (149.138291 -35.2412097)
26805734,-35.2416269,149.1376924,3,,POINT (149.1376924 -35.2416269)
26805751,-35.2435552,149.1367816,3,,POINT (149.1367816 -35.2435552)
26805752,-35.2436195,149.1373704,3,,POINT (149.1373704 -35.2436195)
26805753,-35.2438357,149.1393485,3,,POINT (149.1393485 -35.2438357)
26805754,-35.2439672,149.140552,3,,POINT (149.140552 -35.2439672)
26805755,-35.2441153,149.1419581,3,,POINT (149.1419581 -35.2441153)
26832275,-35.2476322,149.1416091,3,,POINT (149.1416091 -35.2476322)
26832279,-35.2478338,149.1405461,3,,POINT (149.1405461 -35.2478338)
26832283,-35.2477421,149.1383086,3,,POINT (149.1383086 -35.2477421)
26832284,-35.2476397,149.1373399,3,,POINT (149.1373399 -35.2476397)
26832285,-35.2475846,149.1368189,3,,POINT (149.1368189 -35.2475846)
26832287,-35.2475341,149.1363411,3,,POINT (149.1363411 -35.2475341)
26832295,-35.2451293,149.1358753,3,,POINT (149.1358753 -35.2451293)
26832296,-35.2442992,149.1360125,3,,POINT (149.1360125 -35.2442992)
26832297,-35.2443684,149.1366516,3,,POINT (149.1366516 -35.2443684)
26832298,-35.2446303,149.1390478,3,,POINT (149.1390478 -35.2446303)
26832299,-35.2447793,149.1404259,3,,POINT (149.1404259 -35.2447793)
26855941,-35.2454685,149.1389115,3,,POINT (149.1389115 -35.2454685)
26855942,-35.2460467,149.1411762,3,,POINT (149.1411762 -35.2460467)
26855943,-35.2455222,149.1394097,3,,POINT (149.1394097 -35.2455222)
26855944,-35.2459583,149.1366218,1,turning_circle,POINT (149.1366218 -35.2459583)
26855968,-35.2462575,149.1370757,3,,POINT (149.1370757 -35.2462575)
26855972,-35.2456236,149.1378748,3,,POINT (149.1378748 -35.2456236)
26855984,-35.2468582,149.1414041,1,turning_circle,POINT (149.1414041 -35.2468582)
26855985,-35.2472381,149.140367,1,turning_circle,POINT (149.140367 -35.2472381)
26856003,-35.2484333,149.1366895,4,,POINT (149.1366895 -35.2484333)
26856105,-35.2430859,149.1375638,3,,POINT (149.1375638 -35.2430859)
26856165,-35.2422083,149.1383177,3,,POINT (149.1383177 -35.2422083)
26856180,-35.2427761,149.1391226,3,,POINT (149.1391226 -35.2427761)
26856187,-35.2429808,149.139625,3,,POINT (149.139625 -35.2429808)
26856202,-35.2432213,149.1411193,3,,POINT (149.1411193 -35.2432213)
26856209,-35.2433266,149.1420798,3,,POINT (149.1420798 -35.2433266)
26856216,-35.2416043,149.1391968,1,turning_circle,POINT (149.1391968 -35.2416043)
26856217,-35.242254,149.1397087,1,turning_circle,POINT (149.1397087 -35.242254)
26856229,-35.2423781,149.142087,3,,POINT (149.142087 -35.2423781)
26869233,-35.239168,149.1471339,4,,POINT (149.1471339 -35.239168)
26869234,-35.2390817,149.1472387,3,,POINT (149.1472387 -35.2390817)
26869235,-35.2371968,149.1447539,4,,POINT (149.1447539 -35.2371968)
26869236,-35.2371099,149.1448615,3,,POINT (149.1448615 -35.2371099)
26877610,-35.4020858,149.0746767,3,,POINT (149.0746767 -35.4020858)
26877621,-35.4029569,149.0747563,4,,POINT (149.0747563 -35.4029569)
26877622,-35.415515,149.0745002,4,,POINT (149.0745002 -35.415515)
26878246,-35.2356222,149.1474944,3,,POINT (149.1474944 -35.2356222)
26878247,-35.2361176,149.1452342,1,turning_circle,POINT (149.1452342 -35.2361176)
26878283,-35.2385809,149.1466353,4,,POINT (149.1466353 -35.2385809)
26878284,-35.2386703,149.1465306,3,,POINT (149.1465306 -35.2386703)
26878285,-35.2379443,149.1474005,3,,POINT (149.1474005 -35.2379443)
26878291,-35.2356118,149.146085,1,turning_circle,POINT (149.146085 -35.2356118)
26878292,-35.2354542,149.1480516,3,,POINT (149.1480516 -35.2354542)
26878302,-35.2348668,149.1467898,1,turning_circle,POINT (149.1467898 -35.2348668)
26878360,-35.2390434,149.1487514,3,,POINT (149.1487514 -35.2390434)
26878366,-35.2377083,149.1486238,1,turning_circle,POINT (149.1486238 -35.2377083)
26878367,-35.2398201,149.1530064,3,,POINT (149.1530064 -35.2398201)
26878368,-35.2393846,149.1534301,4,,POINT (149.1534301 -35.2393846)
26878369,-35.2385408,149.1522985,3,,POINT (149.1522985 -35.2385408)
26878370,-35.2389394,149.152835,3,,POINT (149.152835 -35.2389394)
26878371,-35.2380919,149.153767,3,,POINT (149.153767 -35.2380919)
26878375,-35.2345465,149.149666,4,,POINT (149.149666 -35.2345465)
26878376,-35.2335555,149.1498567,3,,POINT (149.1498567 -35.2335555)
26878396,-35.2324932,149.1527908,3,,POINT (149.1527908 -35.2324932)
26878397,-35.2326331,149.1530028,3,,POINT (149.1530028 -35.2326331)
26878398,-35.2322732,149.1533643,3,,POINT (149.1533643 -35.2322732)
26878408,-35.2334594,149.1488914,1,turning_circle,POINT (149.1488914 -35.2334594)
26878410,-35.2342043,149.1507322,1,turning_circle,POINT (149.1507322 -35.2342043)
26878411,-35.2332301,149.1524032,3,,POINT (149.1524032 -35.2332301)
26878412,-35.2338502,149.1518424,3,,POINT (149.1518424 -35.2338502)
26878413,-35.2334093,149.1511933,3,,POINT (149.1511933 -35.2334093)
26878425,-35.2327552,149.1516862,1,turning_circle,POINT (149.1516862 -35.2327552)
26878426,-35.2328965,149.1527382,3,,POINT (149.1527382 -35.2328965)
26878427,-35.2330753,149.1535321,3,,POINT (149.1535321 -35.2330753)
26878434,-35.2346236,149.156099,3,,POINT (149.156099 -35.2346236)
26878437,-35.2348308,149.1564049,3,,POINT (149.1564049 -35.2348308)
26878449,-35.2369844,149.1589305,4,,POINT (149.1589305 -35.2369844)
26878454,-35.2338342,149.1530355,3,,POINT (149.1530355 -35.2338342)
26878460,-35.2348612,149.1525829,3,,POINT (149.1525829 -35.2348612)
26878461,-35.2358294,149.1525283,3,,POINT (149.1525283 -35.2358294)
26878494,-35.2371139,149.1583622,3,,POINT (149.1583622 -35.2371139)
26887301,-35.2382056,149.1587863,1,turning_circle,POINT (149.1587863 -35.2382056)
26887302,-35.2394841,149.1587917,4,,POINT (149.1587917 -35.2394841)
26887305,-35.2389226,149.1599434,1,turning_circle,POINT (149.1599434 -35.2389226)
26887308,-35.2395731,149.1626468,3,,POINT (149.1626468 -35.2395731)
26887309,-35.2384229,149.1572387,1,turning_circle,POINT (149.1572387 -35.2384229)
26887313,-35.2395109,149.1580604,3,,POINT (149.1580604 -35.2395109)
26887328,-35.2397011,149.1596731,4,,POINT (149.1596731 -35.2397011)
26887348,-35.2387189,149.1590982,1,turning_circle,POINT (149.1590982 -35.2387189)
26887351,-35.2376435,149.1577369,3,,POINT (149.1577369 -35.2376435)
26887367,-35.2384516,149.1597347,1,turning_circle,POINT (149.1597347 -35.2384516)
26887373,-35.2401034,149.1563346,4,,POINT (149.1563346 -35.2401034)
26887391,-35.2380885,149.156955,3,,POINT (149.156955 -35.2380885)
26887397,-35.2373609,149.1601241,3,,POINT (149.1601241 -35.2373609)
26887438,-35.2390324,149.1608558,1,turning_circle,POINT (149.1608558 -35.2390324)
26887459,-35.2397835,149.1572734,4,,POINT (149.1572734 -35.2397835)
26887482,-35.239694,149.1637725,1,turning_circle,POINT (149.1637725 -35.239694)
26887496,-35.2420239,149.1607902,1,turning_circle,POINT (149.1607902 -35.2420239)
26887510,-35.239341,149.1554202,4,,POINT (149.1554202 -35.239341)
26887531,-35.2405931,149.1608303,1,turning_circle,POINT (149.1608303 -35.2405931)
26887551,-35.2393676,149.1616773,1,turning_circle,POINT (149.1616773 -35.2393676)
26887589,-35.2398517,149.1605619,4,,POINT (149.1605619 -35.2398517)
26887596,-35.2413842,149.1604535,3,,POINT (149.1604535 -35.2413842)
26887598,-35.2386212,149.1605834,1,turning_circle,POINT (149.1605834 -35.2386212)
26887661,-35.2397736,149.1615337,4,,POINT (149.1615337 -35.2397736)
26887670,-35.2425747,149.160133,1,turning_circle,POINT (149.160133 -35.2425747)
26887688,-35.2397828,149.1627457,3,,POINT (149.1627457 -35.2397828)
26887692,-35.2384819,149.158217,1,turning_circle,POINT (149.158217 -35.2384819)
26887745,-35.2402442,149.1617075,1,turning_circle,POINT (149.1617075 -35.2402442)
26887771,-35.241693,149.1590852,3,,POINT (149.1590852 -35.241693)
26887839,-35.237819,149.1609013,3,,POINT (149.1609013 -35.237819)
26903182,-35.2489116,149.1316415,3,,POINT (149.1316415 -35.2489116)
26903183,-35.2508661,149.1313289,3,,POINT (149.1313289 -35.2508661)
26903186,-35.2527809,149.1310278,3,,POINT (149.1310278 -35.2527809)
26903198,-35.2564879,149.1282493,4,,POINT (149.1282493 -35.2564879)
26903205,-35.2567987,149.1274043,3,,POINT (149.1274043 -35.2567987)
26903206,-35.2567066,149.1265241,3,,POINT (149.1265241 -35.2567066)
26903208,-35.2564596,149.1241678,3,,POINT (149.1241678 -35.2564596)
26903214,-35.2559855,149.1223087,3,,POINT (149.1223087 -35.2559855)
26903215,-35.2553231,149.1208413,3,,POINT (149.1208413 -35.2553231)
26903217,-35.2551724,149.1207128,3,,POINT (149.1207128 -35.2551724)
26903218,-35.2551606,149.120776,3,,POINT (149.120776 -35.2551606)
26903219,-35.2548207,149.1198559,3,,POINT (149.1198559 -35.2548207)
26903220,-35.2544207,149.1190002,3,,POINT (149.1190002 -35.2544207)
26903221,-35.2540079,149.1181173,3,,POINT (149.1181173 -35.2540079)
26903222,-35.2536009,149.1172466,3,,POINT (149.1172466 -35.2536009)
26903223,-35.2531095,149.1162509,3,,POINT (149.1162509 -35.2531095)
26903224,-35.253072,149.1163338,3,,POINT (149.1163338 -35.253072)
26903225,-35.2532061,149.1162507,3,,POINT (149.1162507 -35.2532061)
26903226,-35.2532136,149.1164183,3,,POINT (149.1164183 -35.2532136)
26903231,-35.2522839,149.1181248,3,,POINT (149.1181248 -35.2522839)
26903232,-35.2524202,149.1192202,3,,POINT (149.1192202 -35.2524202)
26903233,-35.2525506,149.1202863,3,,POINT (149.1202863 -35.2525506)
26903234,-35.2526852,149.1213453,3,,POINT (149.1213453 -35.2526852)
26903235,-35.2528366,149.1224959,3,,POINT (149.1224959 -35.2528366)
26903236,-35.2545506,149.121279,3,,POINT (149.121279 -35.2545506)
26903237,-35.2538766,149.1217461,3,,POINT (149.1217461 -35.2538766)
26903238,-35.2531835,149.1222291,3,,POINT (149.1222291 -35.2531835)
26903243,-35.2523815,149.1231025,3,,POINT (149.1231025 -35.2523815)
26903244,-35.2518685,149.1237959,3,,POINT (149.1237959 -35.2518685)
26903245,-35.255266,149.1228088,4,,POINT (149.1228088 -35.255266)
26903246,-35.2545981,149.1232729,3,,POINT (149.1232729 -35.2545981)
26903254,-35.2546347,149.1251871,4,,POINT (149.1251871 -35.2546347)
26903255,-35.2540958,149.1260174,3,,POINT (149.1260174 -35.2540958)
26903263,-35.2554482,149.1259583,3,,POINT (149.1259583 -35.2554482)
26903271,-35.2536303,149.1242355,3,,POINT (149.1242355 -35.2536303)
26903277,-35.2531393,149.125125,3,,POINT (149.125125 -35.2531393)
26903280,-35.2519523,149.1239556,3,,POINT (149.1239556 -35.2519523)
26903281,-35.2517787,149.1239836,3,,POINT (149.1239836 -35.2517787)
26903282,-35.2517969,149.1238233,3,,POINT (149.1238233 -35.2517969)
26903288,-35.2588975,149.130495,4,,POINT (149.130495 -35.2588975)
26903289,-35.2576913,149.1293619,3,,POINT (149.1293619 -35.2576913)
26903310,-35.2526436,149.1332247,3,,POINT (149.1332247 -35.2526436)
26903312,-35.2525349,149.1321248,3,,POINT (149.1321248 -35.2525349)
26903315,-35.2563458,149.1315161,4,,POINT (149.1315161 -35.2563458)
26903316,-35.2578703,149.1312677,4,,POINT (149.1312677 -35.2578703)
26920255,-35.2598287,149.1236307,3,,POINT (149.1236307 -35.2598287)
26920256,-35.2595799,149.1236744,4,,POINT (149.1236744 -35.2595799)
26920257,-35.2587403,149.1238071,4,,POINT (149.1238071 -35.2587403)
26920258,-35.2588491,149.1249067,3,,POINT (149.1249067 -35.2588491)
26920266,-35.2576587,149.1272712,3,,POINT (149.1272712 -35.2576587)
26921381,-35.2539686,149.1159492,4,,POINT (149.1159492 -35.2539686)
26921385,-35.2547209,149.1170982,3,,POINT (149.1170982 -35.2547209)
26921391,-35.2556231,149.1180619,4,,POINT (149.1180619 -35.2556231)
26921392,-35.2560629,149.1189703,3,,POINT (149.1189703 -35.2560629)
26921393,-35.2565144,149.119875,4,,POINT (149.119875 -35.2565144)
26921397,-35.2570333,149.1208193,3,,POINT (149.1208193 -35.2570333)
26921399,-35.2583995,149.1225643,3,,POINT (149.1225643 -35.2583995)
26921421,-35.2551579,149.1184104,1,turning_circle,POINT (149.1184104 -35.2551579)
26921422,-35.2555956,149.1193103,1,turning_circle,POINT (149.1193103 -35.2555956)
26921423,-35.2578389,149.1155158,3,,POINT (149.1155158 -35.2578389)
26921578,-35.2575475,149.1170381,3,,POINT (149.1170381 -35.2575475)
26921579,-35.2572006,149.1180075,3,,POINT (149.1180075 -35.2572006)
26921599,-35.2590493,149.1186386,4,,POINT (149.1186386 -35.2590493)
26921600,-35.2580916,149.1187958,3,crossing,POINT (149.1187958 -35.2580916)
26921602,-35.2579349,149.1169907,1,turning_circle,POINT (149.1169907 -35.2579349)
26921631,-35.2594112,149.1220656,3,,POINT (149.1220656 -35.2594112)
26921632,-35.2591624,149.1196935,3,,POINT (149.1196935 -35.2591624)
26921633,-35.2593051,149.1210544,3,,POINT (149.1210544 -35.2593051)
26921654,-35.2510719,149.1231505,3,,POINT (149.1231505 -35.2510719)
26921659,-35.24991,149.1218805,3,,POINT (149.1218805 -35.24991)
26921663,-35.2493901,149.1211054,3,,POINT (149.1211054 -35.2493901)
26921664,-35.2493452,149.1209485,3,,POINT (149.1209485 -35.2493452)
26921665,-35.2492738,149.1211187,3,,POINT (149.1211187 -35.2492738)
26921666,-35.2492668,149.1209776,3,,POINT (149.1209776 -35.2492668)
26921667,-35.2507901,149.1186872,3,,POINT (149.1186872 -35.2507901)
26921668,-35.2498648,149.1201758,3,,POINT (149.1201758 -35.2498648)
26921670,-35.2504337,149.1209906,3,,POINT (149.1209906 -35.2504337)
26921671,-35.251346,149.1195236,3,,POINT (149.1195236 -35.251346)
26921674,-35.2516438,149.1190448,1,turning_circle,POINT (149.1190448 -35.2516438)
26921675,-35.2510237,149.1216449,3,,POINT (149.1216449 -35.2510237)
26921685,-35.2516376,149.1222378,3,,POINT (149.1222378 -35.2516376)
26921691,-35.2526572,149.1211254,3,,POINT (149.1211254 -35.2526572)
26925609,-35.2582997,149.1154265,3,,POINT (149.1154265 -35.2582997)
26925610,-35.2591593,149.1130945,4,,POINT (149.1130945 -35.2591593)
26925613,-35.2581743,149.1147654,3,,POINT (149.1147654 -35.2581743)
26925618,-35.2571444,149.1145805,3,,POINT (149.1145805 -35.2571444)
26925624,-35.2541311,149.1143744,3,,POINT (149.1143744 -35.2541311)
26925652,-35.2575703,149.1136479,3,,POINT (149.1136479 -35.2575703)
26925674,-35.258106,149.1125276,1,turning_circle,POINT (149.1125276 -35.258106)
26925690,-35.255063,149.1135189,3,,POINT (149.1135189 -35.255063)
26925702,-35.2550796,149.1122335,3,,POINT (149.1122335 -35.2550796)
26925708,-35.2544968,149.1114936,3,,POINT (149.1114936 -35.2544968)
26925709,-35.256157,149.1122924,3,,POINT (149.1122924 -35.256157)
26925880,-35.2534791,149.1121629,3,,POINT (149.1121629 -35.2534791)
26925912,-35.2503108,149.1145931,3,,POINT (149.1145931 -35.2503108)
26925921,-35.2478573,149.116317,3,,POINT (149.116317 -35.2478573)
26925931,-35.2460621,149.1175746,3,,POINT (149.1175746 -35.2460621)
26925949,-35.2445304,149.1203829,3,,POINT (149.1203829 -35.2445304)
26926026,-35.2530098,149.1141094,3,,POINT (149.1141094 -35.2530098)
26926092,-35.2511732,149.1153397,4,,POINT (149.1153397 -35.2511732)
26926096,-35.2501762,149.1162882,3,,POINT (149.1162882 -35.2501762)
26926108,-35.249973,149.1170563,3,,POINT (149.1170563 -35.249973)
26926118,-35.2501896,149.1173909,3,,POINT (149.1173909 -35.2501896)
26926124,-35.2516591,149.1161147,3,,POINT (149.1161147 -35.2516591)
26926125,-35.2521011,149.1157761,1,turning_circle,POINT (149.1157761 -35.2521011)
26926133,-35.2513993,149.1177144,3,,POINT (149.1177144 -35.2513993)
26926134,-35.2509261,149.1167979,1,turning_circle,POINT (149.1167979 -35.2509261)
26926140,-35.2483484,149.1203232,3,,POINT (149.1203232 -35.2483484)
26926144,-35.2476854,149.1198158,3,,POINT (149.1198158 -35.2476854)
26926146,-35.246824,149.1186171,4,,POINT (149.1186171 -35.246824)
26926147,-35.2487309,149.1169056,1,turning_circle,POINT (149.1169056 -35.2487309)
26926163,-35.2489963,149.1192914,3,,POINT (149.1192914 -35.2489963)
26926177,-35.2463856,149.1200771,3,,POINT (149.1200771 -35.2463856)
26926181,-35.2453811,149.1201981,4,,POINT (149.1201981 -35.2453811)
26926190,-35.2453592,149.1200219,3,,POINT (149.1200219 -35.2453592)
26926209,-35.2463208,149.1217808,3,,POINT (149.1217808 -35.2463208)
26926217,-35.247476,149.1226512,4,,POINT (149.1226512 -35.247476)
26926218,-35.2462363,149.1210263,1,turning_circle,POINT (149.1210263 -35.2462363)
26931935,-35.2493066,149.1228045,3,,POINT (149.1228045 -35.2493066)
26931936,-35.2487786,149.1235788,3,,POINT (149.1235788 -35.2487786)
26931937,-35.2475828,149.1236776,3,,POINT (149.1236776 -35.2475828)
26931943,-35.2501997,149.1248766,4,,POINT (149.1248766 -35.2501997)
26931944,-35.2497075,149.1256477,3,,POINT (149.1256477 -35.2497075)
26931950,-35.2479781,149.1265467,3,,POINT (149.1265467 -35.2479781)
26931951,-35.2468961,149.1267236,3,,POINT (149.1267236 -35.2468961)
26931960,-35.2459484,149.1251305,3,,POINT (149.1251305 -35.2459484)
26931965,-35.2465277,149.12385,3,,POINT (149.12385 -35.2465277)
26931974,-35.2508516,149.1254872,4,,POINT (149.1254872 -35.2508516)
26931975,-35.2451704,149.1252673,3,,POINT (149.1252673 -35.2451704)
26931976,-35.2466496,149.1248011,3,,POINT (149.1248011 -35.2466496)
26931977,-35.2467721,149.125756,3,,POINT (149.125756 -35.2467721)
26931985,-35.2490685,149.1250662,3,,POINT (149.1250662 -35.2490685)
26932000,-35.2481,149.127555,3,,POINT (149.127555 -35.2481)
26932114,-35.2517097,149.1321545,1,turning_circle,POINT (149.1321545 -35.2517097)
26932132,-35.2590735,149.1188648,4,,POINT (149.1188648 -35.2590735)
26932578,-35.2523981,149.1336516,3,,POINT (149.1336516 -35.2523981)
26933761,-35.2513185,149.1247192,3,,POINT (149.1247192 -35.2513185)
27286357,-35.4188363,149.0648555,4,,POINT (149.0648555 -35.4188363)
27286360,-35.4239839,149.0687873,3,,POINT (149.0687873 -35.4239839)
27286719,-35.4208457,149.0696937,3,,POINT (149.0696937 -35.4208457)
27286720,-35.4198394,149.0689146,3,,POINT (149.0689146 -35.4198394)
27310447,-35.2673289,149.0867472,3,,POINT (149.0867472 -35.2673289)
27310453,-35.2755017,149.0874461,3,motorway_junction,POINT (149.0874461 -35.2755017)
27313475,-35.2903544,149.075296,4,,POINT (149.075296 -35.2903544)
27313476,-35.2912418,149.0762365,4,,POINT (149.0762365 -35.2912418)
27313500,-35.2774612,149.1128543,3,,POINT (149.1128543 -35.2774612)
27313507,-35.2736226,149.1180008,2,,POINT (149.1180008 -35.2736226)
27337886,-35.3893975,149.0855399,3,,POINT (149.0855399 -35.3893975)
27372609,-35.3507961,149.0750544,3,,POINT (149.0750544 -35.3507961)
27372627,-35.3483846,149.077774,3,,POINT (149.077774 -35.3483846)
27372628,-35.3476923,149.0781005,4,,POINT (149.0781005 -35.3476923)
27372630,-35.4232925,149.0702853,3,,POINT (149.0702853 -35.4232925)
27372631,-35.4210509,149.0665272,5,,POINT (149.0665272 -35.4210509)
27372632,-35.422101,149.0725358,4,,POINT (149.0725358 -35.422101)
27419731,-35.2827401,149.0879388,3,,POINT (149.0879388 -35.2827401)
27419768,-35.409311,149.0876195,3,,POINT (149.0876195 -35.409311)
27419776,-35.4228156,149.0712188,3,,POINT (149.0712188 -35.4228156)
28885906,-35.4383807,149.1265115,3,,POINT (149.1265115 -35.4383807)
28942764,-35.2818114,149.1150643,3,,POINT (149.1150643 -35.2818114)
29052191,-35.2913239,149.0766101,4,,POINT (149.0766101 -35.2913239)
29054983,-35.415469,149.0746227,4,,POINT (149.0746227 -35.415469)
29055002,-35.4498978,148.9758448,3,,POINT (148.9758448 -35.4498978)
29055484,-35.4584894,149.0396632,3,,POINT (149.0396632 -35.4584894)
29055487,-35.4560839,149.0400738,3,,POINT (149.0400738 -35.4560839)
29094408,-35.4564705,149.0775228,3,,POINT (149.0775228 -35.4564705)
29094413,-35.450019,149.0817015,3,,POINT (149.0817015 -35.450019)
29094424,-35.4399158,149.0884471,3,,POINT (149.0884471 -35.4399158)
29094425,-35.4378709,149.0913229,3,,POINT (149.0913229 -35.4378709)
29094426,-35.4376036,149.0910626,3,,POINT (149.0910626 -35.4376036)
29094428,-35.4374144,149.0914168,3,,POINT (149.0914168 -35.4374144)
29094429,-35.437684,149.0916196,3,,POINT (149.0916196 -35.437684)
29094433,-35.4332841,149.0875178,3,,POINT (149.0875178 -35.4332841)
29094438,-35.4285409,149.0850758,3,,POINT (149.0850758 -35.4285409)
